transaction_id,customer_id,product_id,store_id,date_id,quantity,unit_price,total_amount,discount
T000448,C0153,P137,S001,D129,2,160.98,285.26,0.114
T000449,C0408,P033,S001,D129,3,63.72,185.04,0.032
T000450,C0491,P116,S001,D091,1,183.3,166.99,0.089
T000451,C0285,P116,S001,D197,4,174.65,697.2,0.002
T000452,C0294,P027,S001,D146,1,92.66,84.51,0.088
T000453,C0485,P126,S001,D125,1,344.13,321.76,0.065
T000454,C0380,P122,S001,D004,3,197.58,548.88,0.074
T000455,C0212,P126,S001,D281,3,361.5,965.2,0.11
T000456,C0073,P105,S001,D151,2,124.74,219.04,0.122
T000457,C0428,P135,S001,D069,4,155.89,619.82,0.006
T000458,C0344,P050,S001,D246,1,86.29,70.33,0.185
T000459,C0436,P015,S001,D171,5,79.9,379.52,0.05
T000460,C0282,P139,S001,D156,2,273.79,532.8,0.027
T000461,C0149,P017,S001,D026,2,86.82,171.38,0.013
T000462,C0102,P120,S001,D072,2,214.7,419.09,0.024
T000463,C0170,P032,S001,D206,3,60.84,152.04,0.167
T000464,C0121,P048,S001,D096,2,88.96,149.1,0.162
T000465,C0461,P075,S001,D247,2,135.49,264.48,0.024
T000466,C0169,P086,S001,D273,3,148.72,414.48,0.071
T000467,C0300,P130,S001,D127,4,85.67,311.84,0.09
T000468,C0414,P141,S001,D116,1,261.12,223.78,0.143
T000469,C0003,P063,S001,D359,4,268.43,1031.84,0.039
T000470,C0365,P121,S001,D253,1,200.03,195.63,0.022
T000471,C0431,P070,S001,D248,2,74.0,123.14,0.168
T000472,C0170,P050,S001,D358,3,86.69,222.1,0.146
T000473,C0184,P106,S001,D030,3,124.34,364.07,0.024
T000474,C0056,P046,S001,D290,1,207.17,200.95,0.03
T000475,C0431,P157,S001,D146,5,88.42,361.2,0.183
T000476,C0457,P161,S001,D037,3,39.31,103.07,0.126
T000477,C0454,P072,S001,D018,4,133.5,514.78,0.036
T000478,C0457,P162,S001,D174,1,26.68,22.65,0.151
T000479,C0016,P145,S001,D187,2,126.16,229.36,0.091
T000480,C0394,P050,S001,D144,2,85.23,162.79,0.045
T000481,C0283,P053,S001,D002,2,91.53,174.82,0.045
T000482,C0277,P046,S001,D105,2,210.93,377.99,0.104
T000483,C0188,P007,S001,D302,1,62.72,59.9,0.045
T000484,C0302,P095,S001,D298,4,301.6,1121.95,0.07
T000485,C0238,P002,S001,D077,1,78.36,69.82,0.109
T000486,C0187,P041,S001,D254,2,158.75,264.8,0.166
T000487,C0435,P140,S001,D192,1,278.52,245.38,0.119
T000488,C0351,P120,S001,D218,1,207.58,202.18,0.026
T000489,C0229,P144,S001,D124,2,135.31,246.26,0.09
T000490,C0290,P079,S001,D041,2,201.49,383.64,0.048
T000491,C0377,P148,S001,D082,5,1069.06,4725.25,0.116
T000492,C0021,P120,S001,D304,1,208.26,203.26,0.024
T000493,C0033,P162,S001,D140,1,27.08,26.76,0.012
T000494,C0343,P163,S001,D108,3,27.44,78.62,0.045
T000495,C0185,P049,S001,D095,2,90.29,172.27,0.046
T000496,C0452,P127,S001,D208,1,284.58,270.64,0.049
T000497,C0166,P094,S001,D306,2,279.67,532.49,0.048
T000498,C0325,P090,S001,D083,2,116.75,223.69,0.042
T000499,C0135,P132,S001,D290,1,92.7,84.36,0.09
T000500,C0193,P023,S001,D051,2,145.83,251.7,0.137
T000501,C0335,P116,S001,D202,1,182.75,172.7,0.055
T000502,C0129,P057,S001,D134,2,58.01,93.86,0.191
T000503,C0265,P091,S001,D077,1,110.99,106.44,0.041
T000504,C0177,P133,S001,D036,2,82.57,140.7,0.148
T000505,C0310,P023,S001,D071,2,140.22,249.03,0.112
T000506,C0226,P069,S001,D198,1,75.94,75.64,0.004
T000507,C0330,P068,S001,D124,2,75.79,134.15,0.115
T000508,C0081,P105,S001,D104,3,126.28,365.2,0.036
T000509,C0061,P088,S001,D305,2,151.14,278.4,0.079
T000510,C0170,P003,S001,D223,1,80.39,68.49,0.148
T000511,C0246,P164,S001,D061,1,30.77,29.85,0.03
T000512,C0332,P122,S001,D265,1,196.77,196.57,0.001
T000513,C0023,P060,S001,D356,4,51.96,201.6,0.03
T000514,C0069,P153,S001,D313,5,81.23,363.91,0.104
T000515,C0294,P100,S001,D256,1,107.66,100.99,0.062
T000516,C0473,P117,S001,D149,1,189.38,180.29,0.048
T000517,C0307,P004,S001,D145,4,77.74,301.01,0.032
T000518,C0450,P059,S001,D348,2,56.98,110.2,0.033
T000519,C0146,P039,S001,D345,3,149.47,443.48,0.011
T000520,C0311,P051,S001,D175,1,84.67,81.03,0.043
T000521,C0088,P085,S001,D168,5,145.07,623.08,0.141
T000522,C0074,P105,S001,D187,3,129.58,372.8,0.041
T000523,C0094,P040,S001,D042,1,140.74,128.64,0.086
T000524,C0086,P099,S001,D052,3,93.29,275.11,0.017
T000525,C0233,P161,S001,D294,1,39.45,35.23,0.107
T000526,C0194,P069,S001,D230,2,76.96,153.15,0.005
T000527,C0104,P060,S001,D063,2,53.22,101.65,0.045
T000528,C0351,P166,S001,D042,3,27.39,81.59,0.007
T000529,C0050,P017,S001,D106,2,84.27,160.96,0.045
T000530,C0308,P007,S001,D248,2,61.38,117.97,0.039
T000531,C0258,P064,S001,D316,1,330.15,328.5,0.005
T000532,C0338,P116,S001,D121,4,174.53,677.18,0.03
T000533,C0424,P031,S001,D213,2,89.04,143.53,0.194
T000534,C0348,P068,S001,D047,1,77.49,70.75,0.087
T000535,C0190,P098,S001,D037,3,101.05,292.54,0.035
T000536,C0220,P015,S001,D156,2,77.43,138.44,0.106
T000537,C0405,P153,S001,D180,3,81.9,212.53,0.135
T000538,C0412,P066,S001,D274,1,294.79,283.59,0.038
T000539,C0357,P142,S001,D146,2,230.98,452.26,0.021
T000540,C0131,P150,S001,D351,1,1172.98,1095.56,0.066
T000541,C0440,P165,S001,D166,1,28.88,28.01,0.03
T000542,C0279,P080,S001,D348,2,203.33,381.04,0.063
T000543,C0364,P132,S001,D131,5,93.61,468.05,0.0
T000544,C0268,P033,S001,D214,4,60.92,243.68,0.0
T000545,C0336,P120,S001,D100,4,208.09,799.07,0.04
T000546,C0210,P120,S001,D250,3,210.08,625.2,0.008
T000547,C0334,P037,S001,D084,1,155.3,144.74,0.068
T000548,C0275,P075,S001,D047,1,137.4,134.93,0.018
T000549,C0142,P119,S001,D236,1,204.19,188.26,0.078
T000550,C0105,P001,S001,D180,1,75.64,67.7,0.105
T000551,C0248,P116,S001,D298,5,175.05,850.74,0.028
T000552,C0248,P050,S001,D033,2,83.52,164.53,0.015
T000553,C0177,P008,S001,D156,2,76.06,130.82,0.14
T000554,C0071,P028,S001,D020,4,101.0,336.94,0.166
T000555,C0383,P073,S001,D198,1,129.09,115.54,0.105
T000556,C0487,P039,S001,D190,1,142.61,141.04,0.011
T000557,C0206,P050,S001,D189,2,86.23,165.56,0.04
T000558,C0315,P027,S001,D168,2,93.22,154.56,0.171
T000559,C0083,P041,S001,D103,1,157.67,152.62,0.032
T000560,C0412,P046,S001,D287,1,206.1,204.66,0.007
T000561,C0475,P131,S001,D350,2,97.86,194.94,0.004
T000562,C0135,P112,S001,D180,1,178.15,168.17,0.056
T000563,C0020,P033,S001,D167,1,63.19,60.22,0.047
T000564,C0206,P088,S001,D360,2,150.71,293.58,0.026
T000565,C0365,P096,S001,D284,3,284.49,850.91,0.003
T000566,C0397,P013,S001,D237,1,92.71,89.74,0.032
T000567,C0225,P007,S001,D028,3,61.28,175.93,0.043
T000568,C0477,P037,S001,D358,1,157.33,146.32,0.07
T000569,C0018,P067,S001,D028,1,74.81,68.38,0.086
T000570,C0358,P114,S001,D210,3,163.09,432.03,0.117
T000571,C0019,P075,S001,D053,1,136.87,132.35,0.033
T000572,C0500,P136,S001,D088,1,166.65,158.32,0.05
T000573,C0400,P151,S001,D170,1,1096.31,1060.13,0.033
T000574,C0208,P020,S001,D230,2,33.95,57.58,0.152
T000575,C0378,P076,S001,D267,1,133.37,127.23,0.046
T000576,C0282,P088,S001,D232,1,147.75,141.69,0.041
T000577,C0469,P073,S001,D216,2,131.87,244.22,0.074
T000578,C0418,P127,S001,D346,1,288.62,262.07,0.092
T000579,C0100,P165,S001,D151,2,29.54,57.9,0.02
T000580,C0003,P076,S001,D352,1,129.87,127.27,0.02
T000581,C0055,P085,S001,D187,3,148.07,406.45,0.085
T000582,C0175,P029,S001,D179,3,94.21,231.76,0.18
T000583,C0490,P129,S001,D174,3,96.37,263.67,0.088
T000584,C0407,P151,S001,D296,1,1107.93,1069.15,0.035
T000585,C0495,P058,S001,D180,2,51.84,101.19,0.024
T000586,C0125,P034,S001,D217,3,64.49,184.18,0.048
T000587,C0235,P163,S001,D280,2,28.23,53.92,0.045
T000588,C0442,P130,S001,D019,1,85.01,80.08,0.058
T000589,C0035,P003,S001,D019,3,78.78,211.52,0.105
T000590,C0113,P137,S001,D048,3,160.98,451.07,0.066
T000591,C0162,P051,S001,D337,1,81.81,80.34,0.018
T000592,C0275,P104,S001,D355,1,108.06,103.52,0.042
T000593,C0128,P154,S001,D149,2,91.93,169.52,0.078
T000594,C0384,P094,S001,D337,1,292.01,275.95,0.055
T000595,C0477,P112,S001,D179,2,177.68,329.77,0.072
T000596,C0112,P065,S001,D199,1,334.16,329.82,0.013
T000597,C0485,P060,S001,D128,1,53.93,47.73,0.115
T000598,C0098,P058,S001,D015,1,52.23,51.71,0.01
T000599,C0377,P053,S001,D124,3,91.42,255.34,0.069
T000600,C0118,P142,S001,D073,3,225.83,669.36,0.012
T000601,C0317,P110,S001,D128,4,180.9,647.62,0.105
T000602,C0062,P126,S001,D171,4,361.81,1306.86,0.097
T000603,C0340,P001,S001,D215,2,76.01,136.67,0.101
T000604,C0439,P163,S001,D243,2,28.0,53.03,0.053
T000605,C0247,P117,S001,D189,1,191.6,177.8,0.072
T000606,C0460,P012,S001,D040,1,88.59,84.6,0.045
T000607,C0445,P152,S001,D113,1,1201.11,1190.3,0.009
T000608,C0392,P132,S001,D142,1,94.56,93.24,0.014
T000609,C0114,P116,S001,D219,1,181.17,180.08,0.006
T000610,C0270,P128,S001,D278,1,343.32,335.08,0.024
T000611,C0277,P003,S001,D060,4,77.11,285.62,0.074
T000612,C0441,P104,S001,D291,1,112.58,111.57,0.009
T000613,C0500,P011,S001,D250,1,90.11,87.77,0.026
T000614,C0162,P164,S001,D139,1,31.16,31.13,0.001
T000615,C0108,P100,S001,D190,4,109.19,434.58,0.005
T000616,C0186,P094,S001,D128,3,288.43,806.45,0.068
T000617,C0281,P057,S001,D220,4,57.61,214.54,0.069
T000618,C0491,P050,S001,D168,1,85.35,78.86,0.076
T000619,C0256,P091,S001,D094,1,111.11,108.78,0.021
T000620,C0386,P055,S001,D196,2,59.2,113.31,0.043
T000621,C0144,P036,S001,D092,1,144.25,140.07,0.029
T000622,C0295,P123,S001,D124,1,304.35,271.78,0.107
T000623,C0370,P047,S001,D248,2,209.72,391.34,0.067
T000624,C0222,P013,S001,D322,2,92.9,183.94,0.01
T000625,C0410,P028,S001,D167,1,101.61,100.9,0.007
T000626,C0413,P073,S001,D060,2,127.36,218.55,0.142
T000627,C0069,P010,S001,D218,1,94.55,77.06,0.185
T000628,C0265,P095,S001,D078,3,298.05,879.84,0.016
T000629,C0250,P091,S001,D079,3,110.28,301.4,0.089
T000630,C0291,P109,S001,D201,1,122.58,121.97,0.005
T000631,C0084,P152,S001,D138,3,1185.43,3410.48,0.041
T000632,C0244,P087,S001,D280,2,158.97,282.97,0.11
T000633,C0382,P162,S001,D209,1,27.2,26.71,0.018
T000634,C0287,P133,S001,D256,1,82.93,79.53,0.041
T000635,C0177,P162,S001,D275,3,26.68,71.08,0.112
T000636,C0445,P154,S001,D219,2,94.12,182.59,0.03
T000637,C0296,P053,S001,D347,1,93.28,84.42,0.095
T000638,C0090,P138,S001,D131,2,278.38,548.97,0.014
T000639,C0167,P090,S001,D017,2,115.68,225.81,0.024
T000640,C0378,P110,S001,D003,1,181.9,181.17,0.004
T000641,C0315,P028,S001,D052,3,97.62,245.12,0.163
T000642,C0075,P147,S001,D019,1,136.03,131.68,0.032
T000643,C0476,P034,S001,D137,1,62.89,56.98,0.094
T000644,C0293,P014,S001,D007,1,85.65,81.8,0.045
T000645,C0041,P153,S001,D006,1,78.97,78.1,0.011
T000646,C0163,P153,S001,D108,2,81.34,146.41,0.1
T000647,C0310,P147,S001,D090,3,134.25,374.96,0.069
T000648,C0228,P048,S001,D278,1,92.69,88.33,0.047
T000649,C0383,P066,S001,D123,2,292.1,515.26,0.118
T000650,C0212,P119,S001,D328,2,194.38,346.0,0.11
T000651,C0065,P160,S001,D086,1,40.56,39.22,0.033
T000652,C0482,P091,S001,D005,2,113.25,218.12,0.037
T000653,C0108,P126,S001,D152,1,345.86,344.13,0.005
T000654,C0033,P047,S001,D068,1,218.23,212.99,0.024
T000655,C0028,P027,S001,D337,2,89.51,175.44,0.02
T000656,C0392,P035,S001,D350,2,66.79,132.91,0.005
T000657,C0317,P150,S001,D319,1,1150.3,1039.87,0.096
T000658,C0454,P159,S001,D139,1,38.92,38.49,0.011
T000659,C0378,P065,S001,D270,4,322.21,1248.89,0.031
T000660,C0068,P030,S001,D247,5,101.25,501.69,0.009
T000661,C0018,P060,S001,D070,3,53.67,143.3,0.11
T000662,C0167,P110,S001,D024,1,186.47,182.18,0.023
T000663,C0446,P060,S001,D229,3,53.28,148.81,0.069
T000664,C0228,P111,S001,D087,4,154.06,587.28,0.047
T000665,C0277,P039,S001,D224,1,142.74,129.61,0.092
T000666,C0324,P136,S001,D265,1,172.69,153.52,0.111
T000667,C0223,P053,S001,D210,1,92.99,90.01,0.032
T000668,C0159,P028,S001,D139,2,101.32,172.65,0.148
T000669,C0117,P054,S001,D022,5,83.84,385.24,0.081
T000670,C0188,P127,S001,D045,2,291.0,577.34,0.008
T000671,C0006,P068,S001,D194,1,74.5,71.45,0.041
T000672,C0435,P141,S001,D112,1,258.27,240.19,0.07
T000673,C0274,P100,S001,D124,4,106.75,407.36,0.046
T000674,C0485,P066,S001,D094,1,295.03,274.08,0.071
T000675,C0393,P004,S001,D160,4,75.29,279.78,0.071
T000676,C0119,P161,S001,D351,2,39.92,77.68,0.027
T000677,C0097,P054,S001,D221,4,81.89,318.39,0.028
T000678,C0203,P048,S001,D098,2,89.78,173.1,0.036
T000679,C0331,P139,S001,D013,2,272.61,534.86,0.019
T000680,C0135,P013,S001,D008,2,88.66,160.65,0.094
T000681,C0265,P022,S001,D176,1,138.68,132.44,0.045
T000682,C0414,P109,S001,D288,3,127.47,333.84,0.127
T000683,C0333,P061,S001,D303,4,51.32,197.07,0.04
T000684,C0212,P024,S001,D051,1,131.76,124.51,0.055
T000685,C0070,P006,S001,D349,2,67.42,130.53,0.032
T000686,C0317,P072,S001,D104,5,132.11,595.16,0.099
T000687,C0252,P050,S001,D312,5,83.18,415.48,0.001
T000688,C0026,P120,S001,D302,1,217.8,217.58,0.001
T000689,C0498,P036,S001,D221,4,141.23,525.94,0.069
T000690,C0367,P001,S001,D076,4,75.76,303.04,0.0
T000691,C0047,P128,S001,D170,4,330.19,1287.74,0.025
T000692,C0176,P136,S001,D171,1,169.34,162.74,0.039
T000693,C0256,P024,S001,D015,1,138.28,135.1,0.023
T000694,C0406,P008,S001,D195,3,72.73,217.32,0.004
T000695,C0385,P098,S001,D272,2,101.51,202.41,0.003
T000696,C0398,P086,S001,D046,2,146.74,285.56,0.027
T000697,C0093,P147,S001,D166,2,130.63,250.29,0.042
T000698,C0419,P154,S001,D169,2,92.46,184.74,0.001
T000699,C0499,P097,S001,D277,3,307.46,860.58,0.067
T000700,C0395,P019,S001,D309,2,37.93,74.95,0.012
T000701,C0018,P020,S001,D099,1,33.17,29.82,0.101
T000702,C0049,P022,S001,D038,4,136.68,519.93,0.049
T000703,C0243,P118,S001,D214,3,212.47,606.81,0.048
T000704,C0480,P047,S001,D348,2,210.4,352.21,0.163
T000705,C0022,P095,S001,D064,1,301.81,293.66,0.027
T000706,C0063,P043,S001,D009,1,201.11,182.0,0.095
T000707,C0102,P134,S001,D199,1,145.26,144.82,0.003
T000708,C0342,P046,S001,D331,2,207.7,391.31,0.058
T000709,C0325,P103,S001,D339,3,104.34,312.71,0.001
T000710,C0407,P085,S001,D087,3,145.57,434.09,0.006
T000711,C0405,P064,S001,D024,4,320.22,1028.55,0.197
T000712,C0298,P114,S001,D228,1,168.58,164.53,0.024
T000713,C0306,P149,S001,D318,1,1169.1,1047.51,0.104
T000714,C0128,P162,S001,D263,2,26.91,50.81,0.056
T000715,C0317,P065,S001,D052,1,323.28,285.13,0.118
T000716,C0389,P106,S001,D095,4,123.24,466.34,0.054
T000717,C0331,P156,S001,D199,2,86.28,167.9,0.027
T000718,C0055,P035,S001,D230,1,63.4,59.22,0.066
T000719,C0286,P086,S001,D303,2,150.25,289.08,0.038
T000720,C0413,P123,S001,D281,1,308.07,254.77,0.173
T000721,C0011,P072,S001,D110,1,133.99,131.58,0.018
T000722,C0069,P038,S001,D138,1,166.25,148.96,0.104
T000723,C0362,P129,S001,D094,1,97.42,95.96,0.015
T000724,C0357,P005,S001,D085,2,85.68,166.56,0.028
T000725,C0279,P009,S001,D023,1,74.32,66.81,0.101
T000726,C0141,P073,S001,D256,2,134.11,243.54,0.092
T000727,C0441,P017,S001,D289,4,86.21,343.81,0.003
T000728,C0080,P091,S001,D365,1,111.28,99.37,0.107
T000729,C0278,P137,S001,D288,1,158.02,150.12,0.05
T000730,C0327,P002,S001,D049,3,78.38,211.39,0.101
T000731,C0453,P050,S001,D347,4,82.32,268.03,0.186
T000732,C0398,P077,S001,D259,1,149.46,147.07,0.016
T000733,C0033,P041,S001,D251,1,160.24,155.91,0.027
T000734,C0199,P023,S001,D042,1,141.81,136.99,0.034
T000735,C0393,P046,S001,D357,1,211.93,192.22,0.093
T000736,C0166,P080,S001,D082,2,203.34,400.17,0.016
T000737,C0050,P085,S001,D135,1,147.76,147.32,0.003
T000738,C0428,P036,S001,D318,1,148.48,147.14,0.009
T000739,C0017,P066,S001,D210,1,285.39,278.54,0.024
T000740,C0051,P115,S001,D121,4,177.78,688.36,0.032
T000741,C0199,P081,S001,D223,5,215.85,1051.19,0.026
T000742,C0360,P101,S001,D129,1,107.82,107.6,0.002
T000743,C0114,P138,S001,D057,2,272.32,542.46,0.004
T000744,C0477,P053,S001,D198,3,95.21,258.21,0.096
T000745,C0476,P129,S001,D137,4,100.08,377.9,0.056
T000746,C0411,P135,S001,D356,1,159.56,156.69,0.018
T000747,C0381,P140,S001,D260,1,278.11,256.14,0.079
T000748,C0189,P018,S001,D145,3,35.17,105.19,0.003
T000749,C0316,P078,S001,D225,3,195.51,585.36,0.002
T000750,C0037,P099,S001,D289,1,93.9,93.52,0.004
T000751,C0111,P103,S001,D268,2,107.64,203.01,0.057
T000752,C0372,P091,S001,D294,1,109.82,107.73,0.019
T000753,C0099,P117,S001,D009,2,193.39,382.14,0.012
T000754,C0321,P030,S001,D162,5,103.8,504.47,0.028
T000755,C0286,P014,S001,D295,2,85.7,170.54,0.005
T000756,C0327,P020,S001,D215,2,33.94,61.3,0.097
T000757,C0360,P038,S001,D096,4,170.44,651.76,0.044
T000758,C0086,P055,S001,D330,1,60.71,59.07,0.027
T000759,C0259,P038,S001,D252,3,167.12,497.35,0.008
T000760,C0308,P091,S001,D192,3,111.24,327.71,0.018
T000761,C0162,P044,S001,D285,1,187.67,178.29,0.05
T000762,C0433,P100,S001,D215,2,109.14,209.99,0.038
T000763,C0221,P046,S001,D055,2,215.41,399.37,0.073
T000764,C0124,P014,S001,D254,1,86.47,80.85,0.065
T000765,C0393,P122,S001,D059,2,193.49,347.51,0.102
T000766,C0185,P126,S001,D267,1,362.69,354.71,0.022
T000767,C0204,P135,S001,D088,5,153.49,765.92,0.002
T000768,C0146,P034,S001,D245,1,63.87,62.21,0.026
T000769,C0456,P139,S001,D018,4,271.17,943.67,0.13
T000770,C0114,P107,S001,D081,2,122.76,241.59,0.016
T000771,C0396,P001,S001,D093,2,77.51,128.82,0.169
T000772,C0142,P108,S001,D307,1,134.15,122.61,0.086
T000773,C0293,P095,S001,D222,2,305.04,605.2,0.008
T000774,C0020,P090,S001,D317,3,114.22,339.92,0.008
T000775,C0136,P110,S001,D154,1,181.02,164.55,0.091
T000776,C0120,P090,S001,D342,1,112.82,104.81,0.071
T000777,C0293,P101,S001,D281,3,106.6,305.09,0.046
T000778,C0376,P117,S001,D359,1,188.19,174.45,0.073
T000779,C0248,P122,S001,D091,1,189.12,181.37,0.041
T000780,C0354,P011,S001,D279,2,93.33,179.01,0.041
T000781,C0049,P152,S001,D198,1,1224.53,1206.16,0.015
T000782,C0375,P050,S001,D013,3,86.34,254.1,0.019
T000783,C0400,P092,S001,D144,3,102.04,294.18,0.039
T000784,C0179,P166,S001,D272,5,28.15,137.65,0.022
T000785,C0477,P138,S001,D202,2,276.57,491.74,0.111
T000786,C0117,P145,S001,D280,1,125.68,111.98,0.109
T000787,C0476,P128,S001,D175,5,327.37,1466.62,0.104
T000788,C0196,P084,S001,D305,3,136.73,399.53,0.026
T000789,C0164,P143,S001,D211,1,127.55,119.9,0.06
T000790,C0258,P156,S001,D140,5,89.16,442.23,0.008
T000791,C0345,P066,S001,D237,2,294.62,577.46,0.02
T000792,C0229,P150,S001,D048,1,1192.41,1085.09,0.09
T000793,C0047,P030,S001,D014,1,99.4,98.01,0.014
T000794,C0202,P080,S001,D203,1,200.13,196.73,0.017
T000795,C0244,P095,S001,D020,1,298.71,267.35,0.105
T000796,C0205,P091,S001,D356,2,110.03,189.25,0.14
T000797,C0223,P080,S001,D089,5,207.81,1031.78,0.007
T000798,C0070,P096,S001,D269,1,276.47,273.71,0.01
T000799,C0203,P084,S001,D050,4,141.77,561.41,0.01
T000800,C0316,P017,S001,D224,2,88.49,172.38,0.026
T000801,C0125,P033,S001,D198,2,60.75,116.76,0.039
T000802,C0166,P043,S001,D047,1,206.39,200.4,0.029
T000803,C0058,P129,S001,D155,1,98.8,96.73,0.021
T000804,C0179,P068,S001,D080,2,75.37,148.18,0.017
T000805,C0336,P139,S001,D357,3,266.6,787.8,0.015
T000806,C0180,P151,S001,D052,4,1110.66,4220.51,0.05
T000807,C0227,P102,S001,D162,1,110.69,108.25,0.022
T000808,C0474,P045,S001,D024,1,195.32,193.37,0.01
T000809,C0192,P151,S001,D142,2,1080.2,2082.63,0.036
T000810,C0044,P101,S001,D053,1,104.75,104.44,0.003
T000811,C0486,P062,S001,D111,5,295.6,1467.65,0.007
T000812,C0427,P067,S001,D293,2,74.97,142.29,0.051
T000813,C0356,P094,S001,D323,4,291.72,1149.38,0.015
T000814,C0242,P106,S001,D028,1,118.82,117.63,0.01
T000815,C0276,P154,S001,D195,5,91.51,417.29,0.088
T000816,C0385,P078,S001,D287,3,195.43,572.22,0.024
T000817,C0374,P013,S001,D092,2,93.65,168.76,0.099
T000818,C0343,P091,S001,D131,1,108.39,105.25,0.029
T000819,C0340,P123,S001,D011,2,301.47,526.97,0.126
T000820,C0031,P077,S001,D252,3,146.47,422.27,0.039
T000821,C0317,P089,S001,D346,4,102.54,376.12,0.083
T000822,C0484,P112,S001,D326,4,175.83,649.16,0.077
T000823,C0139,P059,S001,D220,1,56.79,54.18,0.046
T000824,C0185,P165,S001,D128,2,30.27,60.48,0.001
T000825,C0445,P068,S001,D031,4,78.57,308.31,0.019
T000826,C0195,P146,S001,D160,2,124.89,241.04,0.035
T000827,C0463,P082,S001,D239,2,205.93,394.15,0.043
T000828,C0273,P092,S001,D115,1,102.24,89.97,0.12
T000829,C0495,P064,S001,D255,2,324.41,618.97,0.046
T000830,C0012,P140,S001,D273,3,263.5,754.14,0.046
T000831,C0157,P141,S001,D073,2,261.39,512.32,0.02
T000832,C0081,P158,S001,D142,2,36.64,70.79,0.034
T000833,C0182,P077,S001,D064,2,149.5,295.41,0.012
T000834,C0257,P125,S001,D071,3,328.72,932.91,0.054
T000835,C0132,P087,S001,D280,3,159.34,424.48,0.112
T000836,C0418,P079,S001,D157,2,205.45,363.24,0.116
T000837,C0486,P131,S001,D127,5,95.99,476.11,0.008
T000838,C0460,P061,S001,D174,1,50.25,49.9,0.007
T000839,C0374,P090,S001,D276,1,113.68,100.38,0.117
T000840,C0314,P054,S001,D035,1,84.17,81.31,0.034
T000841,C0214,P158,S001,D280,1,37.14,34.87,0.061
T000842,C0497,P144,S001,D067,4,136.58,529.93,0.03
T000843,C0230,P150,S001,D200,1,1177.57,1102.21,0.064
T000844,C0071,P066,S001,D012,5,291.99,1214.68,0.168
T000845,C0104,P164,S001,D149,3,31.48,93.02,0.015
T000846,C0362,P034,S001,D037,2,65.03,124.21,0.045
T000847,C0221,P002,S001,D334,4,80.68,284.64,0.118
T000848,C0075,P035,S001,D161,1,65.47,63.64,0.028
T000849,C0081,P116,S001,D122,3,176.54,514.79,0.028
T000850,C0486,P137,S001,D329,3,161.39,479.81,0.009
T000851,C0430,P013,S001,D062,2,93.03,179.36,0.036
T000852,C0392,P161,S001,D274,1,38.79,36.89,0.049
T000853,C0493,P142,S001,D110,2,228.71,420.37,0.081
T000854,C0479,P129,S001,D354,1,99.68,83.33,0.164
T000855,C0379,P104,S001,D324,2,109.83,196.6,0.105
T000856,C0055,P073,S001,D260,1,128.32,121.65,0.052
T000857,C0314,P088,S001,D134,1,150.74,146.22,0.03
T000858,C0314,P031,S001,D178,1,90.31,89.23,0.012
T000859,C0352,P057,S001,D212,2,56.78,107.2,0.056
T000860,C0400,P136,S001,D287,3,169.91,496.99,0.025
T000861,C0310,P100,S001,D339,2,109.78,198.7,0.095
T000862,C0095,P146,S001,D255,1,127.47,124.28,0.025
T000863,C0071,P130,S001,D321,1,85.73,75.19,0.123
T000864,C0210,P040,S001,D355,2,141.93,283.58,0.001
T000865,C0139,P031,S001,D235,1,94.27,93.23,0.011
T000866,C0344,P071,S001,D098,1,83.2,68.56,0.176
T000867,C0034,P039,S001,D239,2,142.74,252.08,0.117
T000868,C0225,P086,S001,D269,2,150.94,294.63,0.024
T000869,C0167,P002,S001,D241,1,80.07,76.55,0.044
T000870,C0219,P131,S001,D088,3,96.71,274.75,0.053
T000871,C0377,P069,S001,D211,3,79.0,213.3,0.1
T000872,C0202,P125,S001,D278,1,335.43,323.02,0.037
T000873,C0305,P013,S001,D353,2,91.16,165.0,0.095
T000874,C0361,P023,S001,D100,1,146.99,143.17,0.026
T000875,C0232,P007,S001,D203,2,62.97,102.26,0.188
T000876,C0450,P047,S001,D279,1,218.99,213.3,0.026
T000877,C0203,P046,S001,D222,1,217.41,216.98,0.002
T000878,C0199,P006,S001,D119,1,68.35,66.16,0.032
T000879,C0026,P028,S001,D271,2,97.05,189.83,0.022
T000880,C0453,P142,S001,D299,2,227.23,371.29,0.183
T000881,C0237,P071,S001,D056,5,79.21,390.11,0.015
T000882,C0471,P120,S001,D208,3,206.17,602.43,0.026
T000883,C0073,P135,S001,D269,2,157.89,263.68,0.165
T000884,C0047,P018,S001,D107,1,35.02,34.81,0.006
T000885,C0399,P058,S001,D301,2,52.5,100.28,0.045
T000886,C0280,P129,S001,D357,4,95.65,328.65,0.141
T000887,C0231,P020,S001,D146,2,32.82,64.13,0.023
T000888,C0460,P051,S001,D026,1,83.29,82.46,0.01
T000889,C0233,P027,S001,D023,5,89.86,389.99,0.132
T000890,C0333,P006,S001,D232,3,69.95,201.46,0.04
T000891,C0368,P099,S001,D066,2,93.34,185.75,0.005
T000892,C0362,P143,S001,D288,2,126.86,249.15,0.018
T000893,C0269,P078,S001,D055,2,200.77,360.98,0.101
T000894,C0500,P128,S001,D047,1,337.5,321.64,0.047
T000895,C0194,P115,S001,D329,5,183.47,915.52,0.002
